Time (s),(A) Motor Speed [RPM],(B) Motor Speed [RPM],(C) Motor Speed [RPM],(D) Motor Speed [RPM],(A) Roller Speed [kph],(B) Roller Speed [kph],(C) Roller Speed [kph],(D) Roller Speed [kph],(A) Ext Roller Spd [kph],(B) Ext Roller Spd [kph],(C) Ext Roller Spd [kph],(D) Ext Roller Spd [kph],PTO Motor Speed [RPM],(A) Force [kN],(B) Force [kN],(C) Force [kN],(D) Force [kN],PTO Torque [Nm],Gradient [%],(A) Brake ON [],(B) Brake ON [],(C) Brake ON [],(D) Brake ON [],Clamp Applied A [],Clamp Applied B [],Clamp Applied C [],Clamp Applied D [],AverageSpeed [kph],ForceTotal [kN],Dyno Enabled A [],Dyno Enabled B [],Dyno Enabled C [],Dyno Enabled D [],PTO Enabled [],AuxEnable [],Distance A [km],Distance B [km],Distance C [km],Distance D [km],Distance Avg [km],A_Drive_SW [],B_Drive_SW [],C_Drive_SW [],D_Drive_SW [],PTO_Drive_SW [],A Speed Demand [kph],B Speed Demand [kph],C Speed Demand [kph],D Speed Demand [kph],(A) Drive Demand [%],(B) Drive Demand [%],(C) Drive Demand [%],(D) Drive Demand [%],PTO Drive Demand [Nm],A Torq Motor Lim [%],A Torq Absorb Lim [%],B Torq Motor Lim [%],B Torq Absorb Lim [%],C Torq Motor Lim [%],C Torq Absorb Lim [%],D Torq Motor Lim [%],D Torq Absorb Lim [%],P Torq Motor Lim [%],P Torq Absorb Lim [%],A_Corr Force [kN],B_Corr Force [kN],C_Corr Force [kN],D_Corr Force [kN],A_Acceleration [m/s2],B_Acceleration [m/s2],C_Acceleration [m/s2],D_Acceleration [m/s2],Acceleration Avg [m/s2],FilterAvgAccel [m/s2],Total Vehicle Load [kN],Driver Commanded S [kph],Driver Command Lev [],Driver Next Level [],Roller_Sync_Engage [],Road_Load_Engaged [],Slope_Load_Engaged [],Draft_Load_Engaged [],VehicleInertia_Loa [],RollerInertia_Load [],ISU_CONTROL_Active [],ForceRampTime [s],DisplayTime [],DraftForce [kN],GradientDegree [deg],BallastEngaged [],ISUTotalDemandA [kN],ISUTotalDemandB [kN],ISUTotalDemandC [kN],ISUTotalDemandD [kN],VehicleBallast [kg],RampSafety [],CalculatedRampTime [secs],EngSpeed [RPM],EngDemandPercentTo [%],HydTemp [degC],EngFuelRate [L/h],MtrSpdFL_rpm [RPM],MtrSpdFR_rpm [RPM],MtrSpdRL_rpm [RPM],MtrSpdRR_rpm [RPM],PressA_bar10 [10Bar],PressB_bar10 [10Bar],vBatt_mV [mV],vSens_mV [mV],HMIDrv_pct2 [%],ASC_FL_SlipTqRed [%],ASC_FR_SlipTqRed [%],ASC_RL_SlipTqRed [%],ASC_RR_SlipTqRed [%],FLMtrFdbkCrnt_mA [mA],FRMtrFdbkCrnt_mA [mA],RLMtrFdbkCrnt_mA [mA],RRMtrFdbkCrnt_mA [mA],VehSpd_mmSec [mm/s],OpSpdRqst_mmSec [mm/s],PmpDisp_ccm [ccm],FLMtrDisp_ccm [ccm],FRMtrDisp_ccm [ccm],RLMtrDisp_ccm [ccm],RRMtrDisp_ccm [ccm],FwdPvFdbkCrnt_mA [mA],RvsPvFdbkCrnt_mA [mA],EngRequestedSpeed_ [],TotalCorrForce [kN],HBM A TCState [],HBM B TCState [],HBM C TCState [],HBM D TCState [],HBM P TCState [],COCA TCState [],VCU TCState [],Box A TCState [],Box B TCState [],Box C TCState [],Box D TCState [],Box P TCState [],Drv A TCState [],Drv B TCState [],Drv C TCState [],Drv D TCState [],Drv P TCState [],TC Comms Err [],A_PIDCONTROL_OUTPU [%],B_PIDCONTROL_OUTPU [%],C_PIDCONTROL_OUTPU [%],D_PIDCONTROL_OUTPU [%]
128.9,1009.9,1020.7,1032.1,982.8,24.15,24.42,24.69,23.53,24.17,24.45,24.64,23.6,0,-2.253,-2.012,-1.518,-1.68,1,0,0,0,0,0,0,0,0,0,24.2,-7.46,1,1,1,1,0,0,0.3779,0.3765,0.3749,0.375,0.3761,17975,17975,17975,17975,17008,0,0,0,0,-0.54,-0.43,0.13,-0.14,0,30,30,30,30,30,30,30,30,0,0,-0.76,-0.62,-0.06,-0.29,-0.3907,-0.2053,-0.2908,-0.3323,-0.3048,-0.2465,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.511,-0.394,0.163,-0.107,0,0,0,1748,0,-40,9.05,1617,39,-38,35,-31,0,300,300,300,0,0,0,0,300,0,0,1153,7022,6817,164,37,37,37,37,1399,29,0,-1.872,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,39,-38,35,-31
129.9,959.8,972.5,970.1,921.6,22.97,23.25,23.24,22.1,23,23.22,23.22,22.12,0,-1.933,-1.811,-1.448,-1.594,1,0,0,0,0,0,0,0,0,0,23.08,-6.85,1,1,1,1,0,0,0.3838,0.3824,0.3809,0.3808,0.382,17975,17975,17975,17975,17008,0,0,0,0,-0.33,-0.25,0.26,-0.03,0,30,30,30,30,30,30,30,30,0,0,-0.48,-0.49,0,-0.19,-0.358,-0.4691,-0.448,-0.4349,-0.4275,-0.3653,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.328,-0.247,0.256,-0.03,0,0,0,1759.5,0,-40,4.45,1533,36,-28,25,-25,0,300,300,300,0,0,0,0,300,0,0,1102,6594,6162,162,42,42,43,43,1387,29,0,-1.218,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,36,-28,25,-25
130.9,845.1,860.1,822.4,781.4,20.2,20.57,19.63,18.69,20.24,20.57,19.66,18.77,0,-1.514,-1.312,-1.204,-1.27,1,0,0,0,0,0,0,0,0,0,19.77,-5.3,1,1,1,1,0,0,0.3905,0.3892,0.3875,0.387,0.3885,17975,17975,17975,17975,17008,0,0,0,0,0.49,0.41,0.73,0.54,0,30,30,30,30,30,30,30,30,0,0,-0.05,0.04,0.22,0.1,-1.2439,-1.0168,-1.3259,-1.4021,-1.2472,-1.0137,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.571,0.502,0.793,0.597,0,0,0,1769,0,-40,0.1,1354,-5,1,-12,9,0,300,300,300,0,0,0,0,300,0,0,1075,5784,5353,161,52,52,52,45,1387,29,0,0.099,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,-5,1,-12,9
131.9,691.4,710.6,635,625.7,16.59,17.02,15.15,14.93,16.61,16.94,15.15,14.98,0,-0.764,-0.784,-0.799,-0.69,1,0,0,0,0,0,0,0,0,0,15.92,-3.04,1,1,1,1,0,0,0.3955,0.3943,0.3922,0.3916,0.3934,17975,17975,17975,17975,17008,0,0,0,0,0.67,0.63,0.65,0.63,0,30,30,30,30,30,30,30,30,0,0,0.69,0.54,0.61,0.66,-0.6959,-0.7841,-0.9397,-0.8294,-0.8123,-1.0125,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.65,0.609,0.602,0.59,0,0,0,1748,0,-40,1.25,1117,8,1,-5,0,0,300,300,300,0,0,0,0,300,0,0,1112,4674,4368,162,70,70,70,41,1396,30,0,2.458,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,8,1,-5,0
132.9,533.2,552.4,453.4,494.8,12.73,13.22,10.79,11.83,12.75,13.21,10.82,11.83,0,-0.957,-0.826,-1.014,-0.749,1,0,0,0,0,0,0,0,0,0,12.14,-3.55,1,1,1,1,0,0,0.3996,0.3985,0.3958,0.3953,0.3973,17975,17975,17975,17975,17008,0,0,0,0,0.78,0.73,0.55,0.86,0,30,30,30,30,30,30,30,30,0,0,0.49,0.47,0.38,0.6,-1.1754,-1.1765,-1.3778,-0.9363,-1.1665,-1.1638,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.846,0.789,0.582,0.945,0,0,0,1762,0,-40,0.85,863,-13,14,-12,15,0,300,300,300,0,0,0,0,300,0,0,977,3628,3404,159,100,100,77,55,1373,30,0,1.864,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,-13,14,-12,15
133.9,402.2,421.8,328.3,372.3,9.66,10.06,7.86,8.88,9.66,10.07,7.86,8.89,0,-0.71,-0.545,-0.793,-0.415,1,0,0,0,0,0,0,0,0,0,9.12,-2.46,1,1,1,1,0,0,0.4025,0.4016,0.3983,0.3981,0.4001,17975,17975,17975,17975,17008,0,0,0,0,0.27,0.35,0.09,0.43,0,30,30,30,30,30,30,30,30,0,0,0.74,0.73,0.6,0.92,-0.3128,-0.467,-0.3305,-0.3897,-0.375,-0.5462,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.095,0.21,-0.061,0.265,0,0,0,1730,0,-40,9.9,669,28,-18,28,-23,0,300,300,300,0,0,0,0,300,0,0,609,2710,2770,167,93,93,84,94,1417,30,0,3.189,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,28,-18,28,-23
134.9,444.6,453.3,382.9,425.3,10.68,10.85,9.13,10.18,10.65,10.85,9.16,10.17,0,-2.064,-1.57,-1.905,-1.64,1,0,0,0,0,0,0,0,0,0,10.21,-7.18,1,1,1,1,0,0,0.4053,0.4045,0.4006,0.4007,0.4028,17975,17975,17975,17975,17008,0,0,0,0,-1.2,-0.82,-1.1,-0.85,0,30,30,30,30,30,30,30,30,0,0,-0.61,-0.29,-0.51,-0.3,0.3121,0.2345,0.0775,0.2434,0.2169,0.4307,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.145,-0.789,-1.079,-0.815,0,0,0,1755,0,-40,13.25,692,83,-67,79,-73,0,300,300,300,0,0,0,0,300,0,0,609,2884,2770,165,93,93,95,94,1404,29,0,-1.147,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,83,-67,79,-73
135.9,405.9,408.4,342.5,377.6,9.69,9.78,8.18,9.02,9.75,9.8,8.2,9.02,0,-1.78,-1.475,-1.788,-1.473,1,0,0,0,0,0,0,0,0,0,9.17,-6.52,1,1,1,1,0,0,0.4082,0.4074,0.403,0.4034,0.4055,17975,17975,17975,17975,17008,0,0,0,0,0.01,0.05,-0.15,0.18,0,30,30,30,30,30,30,30,30,0,0,-0.33,-0.2,-0.4,-0.13,-0.4683,-0.2199,-0.2763,-0.3888,-0.3383,-0.4369,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.022,0.053,-0.162,0.157,0,0,0,1731.5,0,-40,9.5,673,18,-12,19,-9,0,300,300,300,0,0,0,0,300,0,0,629,2744,2770,168,90,90,92,91,1420,29,0,-1.446,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,18,-12,19,-9
136.9,440.6,438.1,396.2,427.4,10.54,10.53,9.47,10.17,10.56,10.51,9.47,10.23,0,-2.128,-1.779,-2.036,-1.748,1,0,0,0,0,0,0,0,0,0,10.06,-7.14,1,1,1,1,0,0,0.4107,0.4099,0.4052,0.4058,0.4079,17975,17975,17975,17975,17008,0,0,0,0,-1.2,-0.89,-1.07,-0.85,0,30,30,30,30,30,30,30,30,0,0,-0.51,-0.33,-0.54,-0.28,0.549,0.4601,0.4694,0.5504,0.5072,0.4725,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.202,-0.885,-1.069,-0.852,0,0,0,1755,0,-40,13.75,681,88,-71,78,-75,0,300,300,300,0,0,0,0,300,0,0,610,2857,2770,164,93,93,95,94,1403,30,0,-1.177,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,88,-71,78,-75
137.9,402.5,395.8,352.1,376.3,9.61,9.47,8.42,9.02,9.61,9.44,8.39,9.02,0,-1.803,-1.52,-1.854,-1.496,1,0,0,0,0,0,0,0,0,0,9.13,-6.67,1,1,1,1,0,0,0.4138,0.413,0.408,0.4087,0.4109,17975,17975,17975,17975,17008,0,0,0,0,0.01,0.01,-0.11,0.19,0,30,30,30,30,30,30,30,30,0,0,-0.35,-0.25,-0.46,-0.16,-0.3919,-0.3052,-0.2857,-0.39,-0.3432,-0.4442,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.001,0.007,-0.12,0.173,0,0,0,1728.5,0,-40,10.3,673,15,-15,18,-9,0,300,300,300,0,0,0,0,300,0,0,639,2739,2770,168,90,90,92,91,1418,29,0,-1.749,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,15,-15,18,-9
138.9,438.9,430.4,406.9,428.2,10.48,10.31,9.72,10.26,10.48,10.31,9.75,10.2,0,-2.191,-1.813,-2.059,-1.797,1,0,0,0,0,0,0,0,0,0,10.19,-7.86,1,1,1,1,0,0,0.4165,0.4157,0.4105,0.4114,0.4135,17975,17975,17975,17975,17008,0,0,0,0,-1.23,-0.96,-1.07,-0.88,0,30,30,30,30,30,30,30,30,0,0,-0.74,-0.53,-0.67,-0.45,0.3139,0.3896,0.3194,0.3904,0.3533,0.4975,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.23,-0.952,-1.068,-0.872,0,0,0,1755,0,-40,16.8,681,87,-76,80,-76,0,300,300,300,0,0,0,0,300,0,0,607,2850,2770,164,93,93,95,94,1403,29,0,-1.839,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,87,-76,80,-76
139.9,397,388.6,360.5,376.8,9.52,9.3,8.59,8.99,9.5,9.3,8.59,9.02,0,-1.928,-1.65,-1.822,-1.486,1,0,0,0,0,0,0,0,0,0,9.1,-6.89,1,1,1,1,0,0,0.4194,0.4184,0.4131,0.4141,0.4162,17975,17975,17975,17975,17008,0,0,0,0,0.03,0,-0.07,0.19,0,30,30,30,30,30,30,30,30,0,0,-0.48,-0.38,-0.43,-0.15,-0.4794,-0.3986,-0.4044,-0.361,-0.4108,-0.4677,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.034,0,-0.07,0.199,0,0,0,1729.5,0,-40,9.1,656,11,-13,17,-12,0,300,300,300,0,0,0,0,300,0,0,634,2723,2770,168,91,91,92,91,1418,29,0,-1.893,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,11,-13,17,-12
140.9,431.7,423.3,414.1,427.4,10.31,10.17,9.95,10.25,10.36,10.14,9.94,10.29,0,-2.187,-1.894,-2.035,-1.796,1,0,0,0,0,0,0,0,0,0,10.17,-7.91,1,1,1,1,0,0,0.4221,0.4211,0.4156,0.4167,0.4189,17975,17975,17975,17975,17008,0,0,0,0,-1.27,-1,-1.06,-0.89,0,30,30,30,30,30,30,30,30,0,0,-0.74,-0.62,-0.64,-0.45,0.2726,0.3847,0.4686,0.288,0.3535,0.5039,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.261,-0.984,-1.03,-0.875,0,0,0,1755,0,-40,17.15,665,89,-77,81,-77,0,300,300,300,0,0,0,0,300,0,0,616,2839,2770,164,94,94,95,94,1406,30,0,-1.851,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,89,-77,81,-77
141.9,391,381,365.3,376.3,9.35,9.1,8.7,9,9.36,9.08,8.7,8.98,0,-1.804,-1.676,-1.783,-1.506,1,0,0,0,0,0,0,0,0,0,9.04,-6.77,1,1,1,1,0,0,0.4248,0.4238,0.4182,0.4194,0.4216,17975,17975,17975,17975,17008,0,0,0,0,0.04,-0.02,-0.02,0.25,0,30,30,30,30,30,30,30,30,0,0,-0.35,-0.4,-0.39,-0.17,-0.3768,-0.3129,-0.3999,-0.4329,-0.3806,-0.4834,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.039,-0.019,-0.024,0.238,0,0,0,1728,0,-40,9.3,657,15,-14,14,-8,0,300,300,300,0,0,0,0,300,0,0,646,2710,2770,168,91,91,92,91,1418,29,0,-1.784,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,15,-14,14,-8
142.9,431.5,419.4,422.5,429,10.34,10.03,10.12,10.28,10.33,10.06,10.11,10.27,0,-2.252,-1.935,-2.006,-1.785,1,0,0,0,0,0,0,0,0,0,10.02,-7.33,1,1,1,1,0,0,0.4272,0.4261,0.4205,0.4218,0.4239,17975,17975,17975,17975,17008,0,0,0,0,-1.28,-1.05,-1.03,-0.92,0,30,30,30,30,30,30,30,30,0,0,-0.61,-0.48,-0.47,-0.31,0.3896,0.3922,0.5471,0.4685,0.4493,0.5343,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.284,-1.05,-1.027,-0.921,0,0,0,1757,0,-40,13.75,662,91,-78,79,-79,0,300,300,300,0,0,0,0,300,0,0,612,2843,2770,164,94,94,95,94,1404,29,0,-1.323,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,91,-78,79,-79
143.9,388,376.2,366.4,373.3,9.29,8.99,8.79,8.91,9.26,8.99,8.76,8.88,0,-1.782,-1.603,-1.745,-1.473,1,0,0,0,0,0,0,0,0,0,9,-6.6,1,1,1,1,0,0,0.4303,0.4291,0.4234,0.4248,0.4269,17975,17975,17975,17975,17008,0,0,0,0,0.1,-0.01,0.05,0.28,0,30,30,30,30,30,30,30,30,0,0,-0.33,-0.33,-0.35,-0.13,-0.393,-0.3034,-0.3917,-0.438,-0.3815,-0.5052,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.075,-0.019,0.026,0.249,0,0,0,1729.5,0,-40,9.15,646,11,-15,10,-6,0,300,300,300,0,0,0,0,300,0,0,644,2700,2770,168,90,90,91,90,1422,29,0,-1.769,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,11,-15,10,-6
144.9,430.6,418.8,426,430.8,10.28,10.03,10.23,10.28,10.28,10,10.2,10.28,0,-2.234,-1.914,-1.998,-1.78,1,0,0,0,0,0,0,0,0,0,10.21,-7.93,1,1,1,1,0,0,0.433,0.4317,0.426,0.4274,0.4295,17975,17975,17975,17975,17008,0,0,0,0,-1.3,-1.07,-1.02,-0.91,0,30,30,30,30,30,30,30,30,0,0,-0.78,-0.64,-0.6,-0.44,0.4701,0.465,0.4696,0.4598,0.4661,0.5433,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.303,-1.076,-1.025,-0.922,0,0,0,1755,0,-40,17.15,657,92,-78,79,-79,0,300,300,300,0,0,0,0,300,0,0,615,2838,2770,164,93,93,94,93,1404,30,0,-1.915,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,92,-78,79,-79
145.9,384,373.8,368.8,372,9.17,8.93,8.82,8.91,9.19,8.93,8.84,8.88,0,-1.865,-1.699,-1.748,-1.446,1,0,0,0,0,0,0,0,0,0,8.96,-6.76,1,1,1,1,0,0,0.4357,0.4344,0.4287,0.4301,0.4322,17975,17975,17975,17975,17008,0,0,0,0,0.09,-0.01,0.06,0.27,0,30,30,30,30,30,30,30,30,0,0,-0.41,-0.43,-0.36,-0.11,-0.5721,-0.4702,-0.4746,-0.3911,-0.477,-0.5332,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.097,-0.003,0.069,0.293,0,0,0,1730,0,-40,9,648,8,-11,10,-5,0,300,300,300,0,0,0,0,300,0,0,645,2699,2770,168,90,90,91,90,1422,30,0,-1.871,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,8,-11,10,-5
146.9,430.8,418.4,430.8,431.3,10.31,10.03,10.28,10.3,10.31,10.03,10.34,10.31,0,-2.244,-1.929,-1.997,-1.822,1,0,0,0,0,0,0,0,0,0,10.23,-7.99,1,1,1,1,0,0,0.4384,0.4369,0.4313,0.4327,0.4348,17975,17975,17975,17975,17008,0,0,0,0,-1.38,-1.15,-1.09,-1,0,30,30,30,30,30,30,30,30,0,0,-0.79,-0.65,-0.6,-0.48,0.3981,0.313,0.3905,0.3728,0.3686,0.5812,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.341,-1.126,-1.059,-0.966,0,0,0,1756,0,-40,17.35,656,99,-85,83,-82,0,300,300,300,0,0,0,0,300,0,0,595,2853,2770,164,94,94,96,95,1401,29,0,-1.889,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,99,-85,83,-82
147.9,383.5,370.5,366.4,367.5,9.21,8.88,8.82,8.79,9.16,8.85,8.79,8.77,0,-1.842,-1.721,-1.717,-1.466,1,0,0,0,0,0,0,0,0,0,8.93,-6.75,1,1,1,1,0,0,0.4411,0.4396,0.434,0.4354,0.4375,17975,17975,17975,17975,17008,0,0,0,0,0.2,0.05,0.13,0.35,0,30,30,30,30,30,30,30,30,0,0,-0.39,-0.45,-0.33,-0.13,-0.3114,-0.3924,-0.2298,-0.39,-0.3309,-0.5648,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.166,0.014,0.11,0.307,0,0,0,1728,0,-40,8.9,639,4,-7,9,-1,0,300,300,300,0,0,0,0,300,0,0,636,2703,2770,168,90,90,91,90,1420,29,0,-1.806,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,4,-7,9,-1
148.9,430.8,416.1,434.4,432.5,10.28,9.97,10.37,10.38,10.32,9.97,10.4,10.31,0,-2.254,-2.008,-1.971,-1.858,1,0,0,0,0,0,0,0,0,0,10.25,-8.09,1,1,1,1,0,0,0.4438,0.4422,0.4366,0.438,0.4401,17975,17975,17975,17975,17008,0,0,0,0,-1.38,-1.18,-1.07,-1,0,30,30,30,30,30,30,30,30,0,0,-0.8,-0.73,-0.58,-0.52,0.4693,0.4727,0.3894,0.5814,0.4782,0.6081,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.379,-1.18,-1.071,-0.982,0,0,0,1756,0,-40,18.2,656,95,-83,83,-83,0,300,300,300,0,0,0,0,300,0,0,602,2853,2770,164,94,94,96,95,1402,29,0,-1.975,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,95,-83,83,-83
149.9,383.1,371.1,371.2,370.5,9.16,8.88,8.9,8.91,9.1,8.87,8.87,8.85,0,-1.73,-1.625,-1.667,-1.45,1,0,0,0,0,0,0,0,0,0,8.96,-6.47,1,1,1,1,0,0,0.4465,0.4448,0.4393,0.4407,0.4428,17975,17975,17975,17975,17008,0,0,0,0,0.15,-0.01,0.13,0.33,0,30,30,30,30,30,30,30,30,0,0,-0.28,-0.35,-0.28,-0.11,-0.3825,-0.3129,-0.4011,-0.3043,-0.3502,-0.545,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,0.123,-0.024,0.104,0.305,0,0,0,1725.5,0,-40,9.3,641,9,-14,8,-6,0,300,300,300,0,0,0,0,300,0,0,674,2744,2855,167,87,87,88,87,1413,30,0,-1.665,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,9,-14,8,-6
150.9,456.1,443,469,466.9,10.96,10.59,11.21,11.16,10.93,10.59,11.24,11.21,0,-2.392,-2.07,-2.056,-1.928,1,0,0,0,0,0,0,0,0,0,10.98,-8.45,1,1,1,1,0,0,0.4492,0.4475,0.4421,0.4434,0.4456,17975,17975,17975,17975,17008,0,0,0,0,-1.67,-1.42,-1.27,-1.22,0,30,30,30,30,30,30,30,30,0,0,-0.94,-0.79,-0.66,-0.58,0.9404,0.7805,0.8589,0.7806,0.8401,0.8532,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.7,-1.458,-1.297,-1.255,0,0,0,1758,0,-40,22.85,710,112,-96,96,-96,0,300,300,300,0,0,0,0,300,0,0,713,3086,3102,167,81,81,82,82,1414,30,0,-2.305,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,112,-96,96,-96
151.9,456.2,444,459.5,459.6,10.93,10.59,10.99,10.99,10.93,10.59,10.99,11.01,0,-2.287,-2.106,-1.989,-1.831,1,0,0,0,0,0,0,0,0,0,10.87,-8.21,1,1,1,1,0,0,0.4523,0.4505,0.4452,0.4466,0.4487,17975,17975,17975,17975,17008,0,0,0,0,-0.29,-0.38,-0.16,0.01,0,30,30,30,30,30,30,30,30,0,0,-0.84,-0.83,-0.59,-0.49,-0.2379,-0.2351,-0.2342,-0.2352,-0.2356,-0.2765,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.263,-0.362,-0.137,0.036,0,0,0,1728,0,-40,9.75,753,23,-25,22,-15,0,300,300,300,0,0,0,0,300,0,0,829,3221,3444,168,69,69,70,70,1417,30,0,-3.263,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,23,-25,22,-15
152.9,542.2,527.6,569.3,571.2,12.98,12.6,13.63,13.66,13.01,12.59,13.6,13.71,0,-2.525,-2.244,-2.004,-1.929,1,0,0,0,0,0,0,0,0,0,13.22,-8.7,1,1,1,1,0,0,0.4556,0.4536,0.4486,0.4499,0.4519,17975,17975,17975,17975,17008,0,0,0,0,-1.83,-1.58,-1.29,-1.24,0,30,30,30,30,30,30,30,30,0,0,-1.07,-0.95,-0.6,-0.58,1.2355,1.1064,1.2504,1.3509,1.2358,1.0329,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.997,-1.725,-1.435,-1.387,0,0,0,1743.5,0,-40,32.15,860,121,-103,101,-101,0,300,300,300,0,0,0,0,300,0,0,911,3732,3956,168,61,61,58,62,1419,30,0,-2.631,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,121,-103,101,-101
153.9,615.3,598.3,644.4,651.5,14.73,14.31,15.41,15.6,14.72,14.35,15.44,15.57,0,-3.015,-2.672,-2.426,-2.281,1,0,0,0,0,0,0,0,0,0,15.01,-10.39,1,1,1,1,0,0,0.4595,0.4575,0.4527,0.4541,0.456,17975,17975,17975,17975,17008,0,0,0,0,-1.08,-1.07,-0.64,-0.49,0,30,30,30,30,30,30,30,30,0,0,-1.56,-1.37,-1.02,-0.92,0.0534,0.2517,0.0922,0.2405,0.1595,0.2072,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.988,-0.985,-0.563,-0.386,0,0,0,1724,0,-40,14.4,1002,49,-54,45,-40,0,300,300,300,0,0,0,0,300,0,0,1018,4378,4726,168,52,52,43,50,1421,30,0,-5.255,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,49,-54,45,-40
154.9,712.7,697.2,743.4,769.2,17.07,16.65,17.75,18.43,17.08,16.65,17.72,18.36,0,-2.761,-2.527,-2.241,-1.945,1,0,0,0,0,0,0,0,0,0,17.48,-9.47,1,1,1,1,0,0,0.4639,0.4617,0.4573,0.4588,0.4604,17975,17975,17975,17975,17008,0,0,0,0,-1.94,-1.7,-1.31,-1.09,0,30,30,30,30,30,30,30,30,0,0,-1.3,-1.2,-0.82,-0.58,1.171,0.9061,0.7852,1.0933,0.9889,0.993,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-2.019,-1.79,-1.417,-1.172,0,0,0,1622,0,-40,40.6,1140,120,-105,99,-97,0,300,300,300,0,0,0,0,300,0,0,1144,5001,5841,172,43,43,32,38,1429,30,0,-3.502,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,120,-105,99,-97
